timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1572365699438,140,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,101,0,0
1572365699446,138,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,101,0,0
1572365699451,133,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,100,0,0
1572365699455,138,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,96,0,0
1572365699468,132,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,91,0,0
1572365699480,127,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,87,0,0
1572365699482,146,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,85,0,0
1572365699449,181,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,123,0,0
1572365699472,165,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,119,0,0
1572365699513,152,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,143,0,0
1572365699504,170,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,154,0,0
1572365699530,203,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,147,0,0
1572365699568,186,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,119,0,0
1572365699585,181,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,107,0,0
1572365699553,222,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,134,0,0
1572365699574,214,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,127,0,0
1572365699579,210,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,117,0,0
1572365699593,205,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,150,0,0
1572365699601,208,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,149,0,0
1572365699585,249,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,160,0,0
1572365699607,240,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,145,0,0
1572365699631,222,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,131,0,0
1572365699628,230,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,146,0,0
1572365699637,261,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,249,0,0
1572365699666,269,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,249,0,0
1572365699674,280,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,257,0,0
1572365699733,242,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,215,0,0
1572365699754,254,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,204,0,0
1572365699766,286,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,200,0,0
1572365699789,266,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,179,0,0
1572365699798,259,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,175,0,0
1572365699789,277,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,183,0,0
1572365699810,265,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,176,0,0
1572365699834,246,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,162,0,0
1572365699848,239,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,157,0,0
1572365699779,309,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,222,0,0
1572365699853,245,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,170,0,0
1572365699858,243,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,212,0,0
1572365699898,218,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,212,0,0
1572365699935,198,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,184,0,0
1572365699955,188,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,170,0,0
1572365700010,191,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,143,0,0
1572365700058,172,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,100,0,0
1572365700055,178,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,105,0,0
1572365699976,264,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,187,0,0
1572365700066,185,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,104,0,0
1572365700081,181,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,96,0,0
1572365700087,181,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,90,0,0
1572365700053,223,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,119,0,0
1572365700076,210,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,116,0,0
1572365700088,201,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,136,0,0
1572365700098,207,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,185,0,0
1572365700101,242,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,220,0,0
1572365700116,237,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,215,0,0
1572365700133,237,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,208,0,0
1572365700144,243,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,221,0,0
1572365700201,235,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,184,0,0
1572365700241,202,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,173,0,0
1572365700231,221,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,190,0,0
1572365700233,219,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,188,0,0
1572365700251,213,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,166,0,1
1572365700286,181,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,140,0,0
1572365700276,191,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,150,0,0
1572365700263,220,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,170,0,1
1572365700268,219,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,173,0,0
1572365700306,189,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,155,0,1
1572365700289,212,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,175,0,0
1572365700344,176,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,172,0,1
1572365700354,183,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,173,0,0
1572365700391,161,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,143,0,0
1572365700371,195,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,163,0,0
1572365700444,135,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,106,0,0
1572365700437,153,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,110,0,0
1572365700452,146,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,100,0,0
1572365700467,141,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,95,0,0
1572365700467,157,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,98,0,1
1572365700487,149,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,89,0,0
1572365700483,156,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,100,0,0
1572365700452,190,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,123,0,0
1572365700464,185,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,128,0,0
1572365700496,158,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,106,0,0
1572365700501,156,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,133,0,1
1572365700521,171,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,151,0,0
1572365700537,162,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,140,0,0
1572365700566,158,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,120,0,0
1572365700553,179,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,138,0,0
1572365700579,156,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,110,0,0
1572365700609,139,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,100,0,0
1572365700591,165,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,113,0,1
1572365700598,161,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,122,0,0
1572365700624,144,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,110,0,0
1572365700642,138,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,103,0,0
1572365700636,145,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,110,0,0
1572365700639,150,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,116,0,0
1572365700649,141,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,118,0,0
1572365700655,145,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,122,0,0
1572365700658,145,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,119,0,0
1572365700699,139,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,122,0,0
1572365700724,123,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,101,0,1
1572365700693,163,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,132,0,0
1572365700736,135,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,96,0,1
1572365700757,125,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,80,0,0
1572365700749,142,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,102,0,0
1572365700732,169,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,108,0,1
1572365700769,159,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,100,0,0
1572365700781,166,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,94,0,0
1572365700760,197,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,117,0,0
1572365700781,191,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,108,0,0
1572365700790,191,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,99,0,0
1572365700789,196,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,132,0,0
1572365700800,187,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,127,0,0
1572365700803,194,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,180,0,0
1572365700848,200,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,177,0,0
1572365700839,237,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,193,0,0
1572365700857,248,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,181,0,0
1572365700891,219,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,153,0,0
1572365700871,254,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,173,0,0
1572365700882,246,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,172,0,0
1572365700902,237,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,166,0,0
1572365700948,222,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,142,0,0
1572365700935,241,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,148,0,0
1572365700958,252,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,146,0,0
1572365700972,245,HTTP Request,200,,Thread Group 1-11,text,true,,1091,126,15,15,149,0,1
1572365700981,241,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,170,0,0
1572365700986,236,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,174,0,0
1572365700988,238,HTTP Request,200,,Thread Group 1-3,text,true,,1091,126,15,15,181,0,0
1572365700997,236,HTTP Request,200,,Thread Group 1-5,text,true,,1091,126,15,15,198,0,0
1572365701077,196,HTTP Request,200,,Thread Group 1-14,text,true,,1091,126,15,15,174,0,1
1572365701111,170,HTTP Request,200,,Thread Group 1-13,text,true,,1091,126,15,15,146,0,2
1572365701105,178,HTTP Request,200,,Thread Group 1-1,text,true,,1091,126,15,15,154,0,0
1572365701139,153,HTTP Request,200,,Thread Group 1-9,text,true,,1091,126,15,15,127,0,0
1572365701125,168,HTTP Request,200,,Thread Group 1-10,text,true,,1091,126,15,15,140,0,0
1572365701049,254,HTTP Request,200,,Thread Group 1-7,text,true,,1091,126,15,15,218,0,0
1572365701171,137,HTTP Request,200,,Thread Group 1-15,text,true,,1091,126,15,15,100,0,2
1572365701129,183,HTTP Request,200,,Thread Group 1-8,text,true,,1091,126,15,15,142,0,0
1572365701176,147,HTTP Request,200,,Thread Group 1-6,text,true,,1091,126,15,15,102,0,0
1572365701211,122,HTTP Request,200,,Thread Group 1-12,text,true,,1091,126,15,15,78,0,1
1572365701222,112,HTTP Request,200,,Thread Group 1-4,text,true,,1091,126,15,15,79,0,0
1572365701222,117,HTTP Request,200,,Thread Group 1-2,text,true,,1091,126,15,15,90,0,0
